quantum_value,greedy_value,opt_value,number_nodes,number_edges,nb_sg,nb_mis,expl_thres:,graph_solved_list_num_edges,graph_solved_list_num_nodes,solution_quantum,solution_greedy,solution_cplex
5.139800000000001,4.9521999999999995,7.3801999999999985,405,57987,1,1,10,[32],[18],"['l_d_2-R_d_137', 'l_d_1-R_h_239', 'l_h_0-R_d_135', 'l_a_2-R_a_123', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_d_0-R_a_125', 'l_d_3-R_h_30', 'l_h_1-R_d_135', 'l_a_1-R_h_239', 'l_p_0-R_a_125', 'l_p_1-R_d_137', 'l_p_2-R_h_30']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.139800000000001,4.9521999999999995,7.3801999999999985,405,57987,1,1,15,[32],[18],"['l_d_2-R_d_137', 'l_d_1-R_h_239', 'l_h_0-R_d_135', 'l_a_2-R_a_123', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_d_0-R_a_125', 'l_d_3-R_h_30', 'l_h_1-R_d_135', 'l_a_1-R_h_239', 'l_p_0-R_a_125', 'l_p_1-R_d_137', 'l_p_2-R_h_30']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.139800000000001,4.9521999999999995,7.3801999999999985,405,57987,1,2,10,"[32, 12]","[18, 8]","['l_d_2-R_d_137', 'l_d_1-R_h_239', 'l_h_0-R_d_135', 'l_a_2-R_a_123', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_d_0-R_a_125', 'l_d_3-R_h_30', 'l_h_1-R_d_135', 'l_a_1-R_h_239', 'l_p_0-R_a_125', 'l_p_1-R_d_137', 'l_p_2-R_h_30']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.139800000000001,4.9521999999999995,7.3801999999999985,405,57987,1,2,15,"[32, 12]","[18, 8]","['l_d_2-R_d_137', 'l_d_1-R_h_239', 'l_h_0-R_d_135', 'l_a_2-R_a_123', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_d_0-R_a_125', 'l_d_3-R_h_30', 'l_h_1-R_d_135', 'l_a_1-R_h_239', 'l_p_0-R_a_125', 'l_p_1-R_d_137', 'l_p_2-R_h_30']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.139800000000001,4.9521999999999995,7.3801999999999985,405,57987,1,3,10,"[32, 12, 13, 8]","[18, 8, 9, 7]","['l_d_2-R_d_137', 'l_d_1-R_h_239', 'l_h_0-R_d_135', 'l_a_2-R_a_123', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_d_0-R_a_125', 'l_d_3-R_h_30', 'l_h_1-R_d_135', 'l_a_1-R_h_239', 'l_p_0-R_a_125', 'l_p_1-R_d_137', 'l_p_2-R_h_30']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.139800000000001,4.9521999999999995,7.3801999999999985,405,57987,1,3,15,"[32, 12]","[18, 8]","['l_d_2-R_d_137', 'l_d_1-R_h_239', 'l_h_0-R_d_135', 'l_a_2-R_a_123', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_d_0-R_a_125', 'l_d_3-R_h_30', 'l_h_1-R_d_135', 'l_a_1-R_h_239', 'l_p_0-R_a_125', 'l_p_1-R_d_137', 'l_p_2-R_h_30']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.6396999999999995,4.9521999999999995,7.3801999999999985,405,57987,1,4,10,"[32, 12, 13, 11]","[18, 8, 9, 8]","['l_d_1-R_d_137', 'l_d_0-R_h_239', 'l_h_0-R_d_135', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_h_3-R_a_125', 'l_p_2-R_d_133', 'l_p_1-R_a_123', 'l_h_1-R_d_135', 'l_d_2-R_a_123', 'l_d_3-R_d_133', 'l_a_1-R_d_137', 'l_p_0-R_h_239']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.139800000000001,4.9521999999999995,7.3801999999999985,405,57987,1,4,15,"[32, 12, 13, 8]","[18, 8, 9, 7]","['l_d_2-R_d_137', 'l_d_1-R_h_239', 'l_h_0-R_d_135', 'l_a_2-R_a_123', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_d_0-R_a_125', 'l_d_3-R_h_30', 'l_h_1-R_d_135', 'l_a_1-R_h_239', 'l_p_0-R_a_125', 'l_p_1-R_d_137', 'l_p_2-R_h_30']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.6396999999999995,4.9521999999999995,7.3801999999999985,405,57987,1,5,10,"[32, 12, 13, 11]","[18, 8, 9, 8]","['l_d_1-R_d_137', 'l_d_0-R_h_239', 'l_h_0-R_d_135', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_h_3-R_a_125', 'l_p_2-R_d_133', 'l_p_1-R_a_123', 'l_h_1-R_d_135', 'l_d_2-R_a_123', 'l_d_3-R_d_133', 'l_a_1-R_d_137', 'l_p_0-R_h_239']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
5.6396999999999995,4.9521999999999995,7.3801999999999985,405,57987,1,5,15,"[32, 12, 13, 11]","[18, 8, 9, 8]","['l_d_1-R_d_137', 'l_d_0-R_h_239', 'l_h_0-R_d_135', 'l_a_0-R_d_134', 'l_a_3-R_d_139', 'l_h_3-R_a_125', 'l_p_2-R_d_133', 'l_p_1-R_a_123', 'l_h_1-R_d_135', 'l_d_2-R_a_123', 'l_d_3-R_d_133', 'l_a_1-R_d_137', 'l_p_0-R_h_239']","['l_h_3-R_d_139', 'l_a_2-R_d_137', 'l_d_2-R_a_123', 'l_a_3-R_d_135', 'l_a_1-R_a_125', 'l_p_0-R_h_239', 'l_p_1-R_a_123', 'l_d_1-R_a_125', 'l_a_0-R_d_140', 'l_d_0-R_h_239']","['l_d_0-R_a_123', 'l_d_1-R_d_133', 'l_d_2-R_d_135', 'l_d_3-R_a_125', 'l_a_0-R_d_134', 'l_a_1-R_d_133', 'l_a_2-R_d_139', 'l_a_3-R_d_141', 'l_p_0-R_a_123', 'l_p_1-R_d_135', 'l_p_2-R_a_125', 'l_h_1-R_d_137', 'l_h_2-R_d_137', 'l_h_3-R_d_140']"
