quantum_value,greedy_value,opt_value,number_nodes,number_edges,nb_sg,nb_mis,expl_thres:,graph_solved_list_num_edges,graph_solved_list_num_nodes,solution_quantum,solution_greedy,solution_cplex
6.815199999999998,7.923799999999998,10.402499999999996,448,73194,1,1,10,[20],[15],"['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_3-R_d_139', 'l_d_4-R_h_383', 'l_d_1-R_a_129', 'l_h_0-R_d_147', 'l_d_4-R_h_384', 'l_d_0-R_d_153', 'l_a_0-R_a_136', 'l_a_2-R_a_129', 'l_a_3-R_d_139', 'l_p_1-R_h_384', 'l_p_1-R_h_383', 'l_h_0-R_a_130']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
6.815199999999998,7.923799999999998,10.402499999999996,448,73194,1,1,15,[20],[15],"['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_3-R_d_139', 'l_d_4-R_h_383', 'l_d_1-R_a_129', 'l_h_0-R_d_147', 'l_d_4-R_h_384', 'l_d_0-R_d_153', 'l_a_0-R_a_136', 'l_a_2-R_a_129', 'l_a_3-R_d_139', 'l_p_1-R_h_384', 'l_p_1-R_h_383', 'l_h_0-R_a_130']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
8.812199999999999,7.923799999999998,10.402499999999996,448,73194,1,2,10,[20],[15],"['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_4-R_h_384', 'l_d_3-R_d_139', 'l_d_4-R_h_383', 'l_d_2-R_d_147', 'l_d_0-R_d_153', 'l_d_1-R_a_129', 'l_d_2-R_a_130', 'l_a_0-R_a_136', 'l_a_2-R_a_129', 'l_a_3-R_d_139', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_h_384', 'l_p_1-R_h_383']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
8.812199999999999,7.923799999999998,10.402499999999996,448,73194,1,2,15,[20],[15],"['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_4-R_h_384', 'l_d_3-R_d_139', 'l_d_4-R_h_383', 'l_d_2-R_d_147', 'l_d_0-R_d_153', 'l_d_1-R_a_129', 'l_d_2-R_a_130', 'l_a_0-R_a_136', 'l_a_2-R_a_129', 'l_a_3-R_d_139', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_h_384', 'l_p_1-R_h_383']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
8.812199999999999,7.923799999999998,10.402499999999996,448,73194,1,3,10,"[20, 11]","[15, 8]","['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_4-R_h_384', 'l_d_3-R_d_139', 'l_d_4-R_h_383', 'l_d_2-R_d_147', 'l_d_0-R_d_153', 'l_d_1-R_a_129', 'l_d_2-R_a_130', 'l_a_0-R_a_136', 'l_a_2-R_a_129', 'l_a_3-R_d_139', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_h_384', 'l_p_1-R_h_383']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
8.812199999999999,7.923799999999998,10.402499999999996,448,73194,1,3,15,"[20, 11]","[15, 8]","['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_4-R_h_384', 'l_d_3-R_d_139', 'l_d_4-R_h_383', 'l_d_2-R_d_147', 'l_d_0-R_d_153', 'l_d_1-R_a_129', 'l_d_2-R_a_130', 'l_a_0-R_a_136', 'l_a_2-R_a_129', 'l_a_3-R_d_139', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_h_384', 'l_p_1-R_h_383']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
6.815199999999998,7.923799999999998,10.402499999999996,448,73194,1,4,10,"[20, 11, 10]","[15, 8, 7]","['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_3-R_d_139', 'l_d_1-R_a_129', 'l_a_2-R_a_129', 'l_h_0-R_a_130', 'l_h_0-R_d_147', 'l_d_0-R_d_153', 'l_d_4-R_h_384', 'l_d_4-R_h_383', 'l_a_0-R_a_136', 'l_a_3-R_d_139', 'l_p_1-R_h_384', 'l_p_1-R_h_383']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
8.812199999999999,7.923799999999998,10.402499999999996,448,73194,1,4,15,"[20, 11, 10]","[15, 8, 7]","['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_4-R_h_384', 'l_d_3-R_d_139', 'l_d_1-R_a_129', 'l_p_0-R_d_147', 'l_p_1-R_h_383', 'l_d_4-R_h_383', 'l_d_0-R_d_153', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_a_0-R_a_136', 'l_a_2-R_a_129', 'l_a_3-R_d_139', 'l_p_0-R_a_130', 'l_p_1-R_h_384']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
6.815199999999998,7.923799999999998,10.402499999999996,448,73194,1,5,10,"[20, 11, 10]","[15, 8, 7]","['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_3-R_d_139', 'l_d_1-R_a_129', 'l_a_2-R_a_129', 'l_h_0-R_a_130', 'l_h_0-R_d_147', 'l_d_0-R_d_153', 'l_d_4-R_h_384', 'l_d_4-R_h_383', 'l_a_0-R_a_136', 'l_a_3-R_d_139', 'l_p_1-R_h_384', 'l_p_1-R_h_383']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
6.815199999999998,7.923799999999998,10.402499999999996,448,73194,1,5,15,"[20, 11, 10, 8]","[15, 8, 7, 7]","['l_d_0-R_a_136', 'l_a_0-R_d_153', 'l_d_5-R_d_141', 'l_a_4-R_d_141', 'l_d_3-R_d_139', 'l_d_1-R_a_129', 'l_a_2-R_a_129', 'l_h_0-R_a_130', 'l_h_0-R_d_147', 'l_d_0-R_d_153', 'l_d_4-R_h_384', 'l_d_4-R_h_383', 'l_a_0-R_a_136', 'l_a_3-R_d_139', 'l_p_1-R_h_384', 'l_p_1-R_h_383']","['l_d_5-R_d_153', 'l_a_2-R_d_147', 'l_d_3-R_d_141', 'l_a_3-R_d_141', 'l_a_4-R_a_136', 'l_a_1-R_d_140', 'l_d_5-R_a_136', 'l_a_0-R_d_139', 'l_a_4-R_d_153', 'l_d_0-R_d_139', 'l_d_1-R_a_130', 'l_a_2-R_a_130', 'l_h_0-R_h_31', 'l_d_1-R_d_147']","['l_d_0-R_a_136', 'l_d_0-R_d_153', 'l_d_1-R_d_140', 'l_d_2-R_d_147', 'l_d_2-R_a_130', 'l_d_3-R_d_146', 'l_d_4-R_a_129', 'l_d_5-R_d_148', 'l_a_0-R_a_136', 'l_a_0-R_d_153', 'l_a_1-R_d_141', 'l_a_2-R_d_140', 'l_a_3-R_d_146', 'l_a_4-R_d_148', 'l_p_0-R_d_147', 'l_p_0-R_a_130', 'l_p_1-R_a_129']"
