quantum_value,greedy_value,opt_value,number_nodes,number_edges,nb_sg,nb_mis,expl_thres:,graph_solved_list_num_edges,graph_solved_list_num_nodes,solution_quantum,solution_greedy,solution_cplex
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,1,10,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,1,15,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,2,10,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,2,15,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_d_2-R_h_17', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,3,10,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,3,15,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,4,10,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_d_2-R_h_17', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,4,15,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,5,10,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
3.2811000000000012,4.8458,6.897499999999998,462,67922,1,5,15,[25],[17],"['l_d_4-R_h_35', 'l_a_3-R_h_35', 'l_a_2-R_d_187', 'l_d_3-R_a_177', 'l_a_0-R_h_341', 'l_a_1-R_h_17', 'l_d_4-R_h_396', 'l_h_2-R_d_186', 'l_h_3-R_d_186', 'l_d_0-R_h_341', 'l_d_2-R_h_17', 'l_a_3-R_h_396', 'l_h_0-R_d_188']","['l_a_3-R_d_188', 'l_d_4-R_d_188', 'l_a_0-R_d_104', 'l_a_1-R_a_100', 'l_h_3-R_h_396', 'l_d_3-R_d_109', 'l_d_0-R_d_104', 'l_a_2-R_d_187', 'l_d_2-R_a_100']","['l_d_0-R_d_38', 'l_d_1-R_a_40', 'l_d_2-R_d_160', 'l_d_3-R_d_161', 'l_d_4-R_d_104', 'l_a_0-R_d_38', 'l_a_1-R_d_160', 'l_a_2-R_d_109', 'l_a_3-R_d_104', 'l_p_0-R_a_40', 'l_h_0-R_d_111', 'l_h_1-R_d_110', 'l_h_2-R_a_100', 'l_h_3-R_a_100']"
